id,premise,hypothesis,lang_abv,language,label
3d5b51d648,"multicolored reef dwellers parrotfish French angelfish, along weirdly shaped coral, crawfish, turtles hiding crevices, viewing clear waters visibility 30 (100 ft) common.",often hard see turtles well-hidden.,en,English,1
9de080bd9c,Jon drew stabbed man's throat.,Jon wiped blade stabbing man throat.,en,English,1
256219807c,think yeah think think that's real important,"""I truly believe that's really important.""",en,English,0
63d2b3744d,"NIPA measure reflects government saving affects national saving available investment, unified budget measure common frame reference discussing federal fiscal policy issues.","NIPA measure reflects government savings affects national saving available invest, unified budget measure commonly used.",en,English,0
9768d03591,goodness hard believe think anybody country seen one,"Wow, think possible someone country seen that.",en,English,0
831bac2b58,"Today strait busy commercial shipping, ferries, fishing boats, wooded shores lined pretty fishing villages, old Ottoman mansions, villas Istanbul's wealthier citizens.",Istanbul still considered third world country.,en,English,1
8439fdd876,know place called uh probably something similar call Service Merchandise,usually similar place anywhere go.,en,English,1
23b19c0160,Port-Louis way Grande Terre's west coast Pointe Pitre extend vast mangrove swamps.,Port-Louis way Pointe Pitre extend vast magnolia swamps.,en,English,2
bdf8e50317,"think Mrs. Inglethorp made leaving money Miss Howard? asked low voice, curiosity.",yelled top lungs.,en,English,2
ee999eef48,know thinking they're going money jobs success everything jobs end homeless knowing anybody money terrible,think they'll money success end nothing.,en,English,0
d20f3f7313,put refrigerator,refrigerator.,en,English,2
703fdf2f97,IDAs special low-income savers receive matching funds federal state governments well private sector organizations incentive save.,IDAs special low-income savers receive differing funds federal state governments.,en,English,2
fab5b7fe4f,"'For one thing, Mr. Franklin, appear taking your...re-actualisation...extremely well.'",Mr. Franklin taking situation well.,en,English,0
783120a0c2,yeah i'm i'm sort acting process engineer officially that's pretty much yeah,I'm sort acting process scientists officially handle mail week.,en,English,1
fc00d43a75,"afterwards?""",narrator's responsibility take care them.,en,English,1
f88e8731d2,mean know something think something need,think completely unnecessary.,en,English,2
bda5e84b6b,"saw whole new model develop - holistic approach lawyering, one-stop shopping, said.",discussed convenience holistic lawyering.,en,English,0
9d8ef27f94,"movie come much, though.",movie amount much.,en,English,0
75864385fa,One 23-year-old White House assistant interrogated triple murder took place Starbucks Georgetown.,one White Hosue interrogated regarding murders.,en,English,2
d2d498f695,part-time work know restaurant favorite restaurant town Salisbury actually live know i'll return job whatever normally eat um fourteen dollars,first part time job restaurant Salisbury could eat $14.,en,English,1
c5a228c2bf,data would presented required supplementary stewardship information accompanying consolidated financial statements Federal Government individual reports component units.,data necessary looking big picture within federal government.,en,English,1
7a2023e452,"run editors (Paul Williams, Jann Wenner) saw rock stars modern poets voices generation.",featured long exclusive interviews rock stars.,en,English,1
a601ff9b6e,drive around country dilapidated ice-cream truck trying keep cool.,used ice cream truck try keep getting warm.,en,English,0
286810dc27,uh we've gotten little Atari computer uh husband describes computer training wheels,"play certain games Atari, enjoy.",en,English,1
d8cb3b7eb5,"One city's attractions shopping center around Place Darcy Rue de la Libert??, hunt regional delicacies famous mustards; pain d'??pices (gingerbread); cassis, blackcurrant liqueur turns ordinary white wine deliciously refreshing kir.",big shopping centre located around Place Darcy Rue de la Liberty.,en,English,0
d151c92a8e,exactly head coupon issuer Alan Greenspan 1987--and believe would again.,Greenspan 1987 think again.,en,English,2
e1805bc7b9,room outfitted leather sofa three fold-out beds students exhausted full day hard work.,two beds per room students.,en,English,2
26005a2ea9,"divisive issue whether Mass sacrifice remission sins, statement affirms Christ's death upon cross ...",statement ended controversy whether Mass sacrifice remission sins.,en,English,1
c2a3ee20e8,"Tell me, scribbled words envelope help discover made yesterday afternoon?"" Poirot smiled.",could figure written yesterday?,en,English,2
c1cd160571,Tourist Information offices helpful.,Tourist Information offices unhelpful.,en,English,1
80d3803786,know know they're gonna know try really watch like say know really dress know they're know i've lot reorganization know last couple months way know impossible crawl floor dig boxes dress know,spend lot time trying watch it.,en,English,1
b624494c06,"One them, darker skinned, hair braided two lines.",braid hair keep way combat.,en,English,1
05cc839a7c,yeah well that's really immigration,immigration.,en,English,0
8f8308085d,"Fruit, vegetables, electronics, little bit everything else sale here.",Myriad things available purchase here.,en,English,0
8ed6d09600,taken oh okay oh know well that's wondered sometimes knew lot lot effort lot work went lot wondered lasted took know like yeah,cost lot money put forth effort.,en,English,1
cf58108ce6,"detailed English explanation plot always provided, wireless recorded commentary units sometimes available.","detailed plot, written English, always available audio commentary sometimes available that's voiced Morgan Freeman.",en,English,1
eefd722680,anyone know happened chaos?,happened chaos?,en,English,0
05c013a076,analyses comply informational requirements sections including classes small entities subject rule alternatives considered reduce burden small entities.,analyses try follow informational requirements relevant small entities.,en,English,0
22abc5122f,That's opportunity people had.,many people get chance swim sharks.,en,English,1
ac2b451e90,"University Nevada-Las Vegas boasts student population 23,000 (though, like people Las Vegas, commuters).","25,000 students University Nevada.",en,English,1
37d31bf613,know ball'll go straight go never broke club anything know i'd get upset sometimes guess know forties kind mellowed little bit get upset,"used get upset it, anymore.",en,English,0
7dbf3a5481,All-inclusive units villas great house tropical setting overlooking Caribbean.,all-inclusive units considered villas kitchen well.,en,English,1
786fa547d8,"counterweight Singapore Chinese, would bring North Borneo states Sabah Sarawak, granting special privileges indigenous populations funds development backward economies.",states Sabah Sarawak granted special privileges indigenous populations.,en,English,0
dc4cc82b3f,"Ovitz deal, however, contained none goodies.",Ovitz deal contain alternative goodies.,en,English,1
24a7bf81fb,parents uh sailing uh last year uh Costa Rica took two weeks went even know name river went white water rafting Mom said absolutely wonderful experience said truly incredible,last year parents went sailing near Costa Rica.,en,English,0
8f9b6fbbfb,"roller coaster well, experienced riders consider slow uneventful despite altitude.",rollercoaster slow people.,en,English,1
23bf7b91be,always pay someone else cutting fertilize um edge um think year i'm going landscaping put,still gardening landscaping myself.,en,English,2
dd56438c9e,felt off-hand dagger's weight small back.,knife back.,en,English,0
5d16327c66,"Long Bay seven miles sublime fine sand, gentle azure water, cooling palm trees.",Long Bay measured seven miles.,en,English,0
eaf18b068b,"delta Rh??ne, two arms spill Medi?­ter?­ra?­nean, Camargue reclaimed sea form national nature reserve.",reclamation effort contracted Dutch company specializes dikes sea water management.,en,English,1
b1ad65008a,is.,was.,en,English,1
3801628f9b,fine weave pattern typical Scottish weaver's attention detail.,"Scottish weavers known attention detail, exemplified fine weave pattern.",en,English,0
1cab4b9a4c,"Reportedly biggest payment made case, hardly nick Texaco's annual revenue $30 billion.",biggest payment made barely hurt profits.,en,English,0
6a5ca492d3,reverted former point view.,went back previous thoughts.,en,English,0
522fab54b5,"twice, seem show battle, said Adrin.",Adrin said serious battling.,en,English,0
